"Area nr"	Prioritet	Ankomst	Starttid	Kund	Ordernr	Transportör	Status	Timestamp	Zon	Aktiv	"Max pall"	"Min pall"	Kund	Transportör	Yta	"Dispatch dag"	Noteringar	Lagerplats	Bolag	Rutt	Stopp	Användare
P24-707				500222			30	"2025-11-05 12:59:23"					"Granngården Arvika"		PORT24	7		PORT24	GG			
P24-708				500221			30	"2025-11-05 12:59:23"					"Granngården Sunne"		PORT24	7		PORT24	GG			
P24-709				500219			30	"2025-11-05 12:59:23"					"Granngården Torsby"		PORT24	7		PORT24	GG			
P24-71				500235			30	"2025-11-05 12:59:23"					"Granngården Lindesberg"		PORT24	1		PORT24	GG			
P24-710				500218			30	"2025-11-05 12:59:23"					"Granngården Säffle"		PORT24	7		PORT24	GG			
P24-711				500216			30	"2025-11-05 12:59:23"					"Granngården Karlstad"		PORT24	7		PORT24	GG			
P24-712				500211			30	"2025-11-05 12:59:23"					"Granngården Boden"		PORT24	7		PORT24	GG			
P24-713				500210			30	"2025-11-05 12:59:23"					"Granngården Kalix"		PORT24	7		PORT24	GG			
P24-714				500209			30	"2025-11-05 12:59:23"					"Granngården Luleå"		PORT24	7		PORT24	GG			
P24-715				500208			30	"2025-11-05 12:59:23"					"Granngården Piteå"		PORT24	7		PORT24	GG			
P24-716				500204			30	"2025-11-05 12:59:23"					"Granngården Lycksele"		PORT24	7		PORT24	GG			
P24-717				500203			30	"2025-11-05 12:59:23"					"Granngården Vilhelmina"		PORT24	7		PORT24	GG			
P24-718				500202			30	"2025-11-05 12:59:23"					"Granngården Skellefteå"		PORT24	7		PORT24	GG			
P24-719				500201			30	"2025-11-05 12:59:23"					"Granngården Umeå"		PORT24	7		PORT24	GG			
P24-72				500234			30	"2025-11-05 12:59:23"					"Granngården Fjugesta"		PORT24	1		PORT24	GG			
P24-720				500195			30	"2025-11-05 12:59:23"					"Granngården Löddeköpinge"		PORT24	7		PORT24	GG			
P24-721				500194			30	"2025-11-05 12:59:23"					"Granngården Helsingborg"		PORT24	7		PORT24	GG			
P24-722				500193			30	"2025-11-05 12:59:23"					"Granngården Kristianstad"		PORT24	7		PORT24	GG			
P24-723				500192			30	"2025-11-05 12:59:23"					"Granngården Ystad"		PORT24	7		PORT24	GG			
P24-724				500190			30	"2025-11-05 12:59:23"					"Granngården Ängelholm"		PORT24	7		PORT24	GG			
P24-725				500182			30	"2025-11-05 12:59:23"					"Granngården Sjöbo"		PORT24	7		PORT24	GG			
P24-726				500181			30	"2025-11-05 12:59:23"					"Granngården Malmö"		PORT24	7		PORT24	GG			
P24-727				500178			30	"2025-11-05 12:59:23"					"Granngården Dalby"		PORT24	7		PORT24	GG			
P24-728				500176			30	"2025-11-05 12:59:23"					"Granngården Eslöv"		PORT24	7		PORT24	GG			
P24-729				500166			30	"2025-11-05 12:59:23"					"Granngården Sollefteå"		PORT24	7		PORT24	GG			
P24-73				500232			30	"2025-11-05 12:59:23"					"Granngården Askersund"		PORT24	1		PORT24	GG			
P24-730				500165			30	"2025-11-05 12:59:23"					"Granngården Örnsköldsvik"		PORT24	7		PORT24	GG			
P24-731				500164			30	"2025-11-05 12:59:23"					"Granngården Ljusdal"		PORT24	7		PORT24	GG			
P24-732				500163			30	"2025-11-05 12:59:23"					"Granngården Hudiksvall"		PORT24	7		PORT24	GG			
P24-733				500162			30	"2025-11-05 12:59:23"					"Granngården Sundsvall"		PORT24	7		PORT24	GG			
P24-734				500156			30	"2025-11-05 12:59:23"					"Granngården Hammarstrand"		PORT24	7		PORT24	GG			
P24-735				500155			30	"2025-11-05 12:59:23"					"Granngården Östersund"		PORT24	7		PORT24	GG			
P24-74				500231			30	"2025-11-05 12:59:23"					"Granngården Arboga"		PORT24	1		PORT24	GG			
P24-743				6005			30	"2025-11-05 12:59:23"					"Ehandel - Granngården"		PORT24	1		PORT24	GG			
P24-744				6005			30	"2025-11-05 12:59:23"					"Ehandel - Granngården"		PORT24	2		PORT24	GG			
P24-745				6005			30	"2025-11-05 12:59:23"					"Ehandel - Granngården"		PORT24	3		PORT24	GG			
P24-746				6005			30	"2025-11-05 12:59:23"					"Ehandel - Granngården"		PORT24	4		PORT24	GG			
P24-747				6005			30	"2025-11-05 12:59:23"					"Ehandel - Granngården"		PORT24	5		PORT24	GG			
P24-748				6005			30	"2025-11-05 12:59:23"					"Ehandel - Granngården"		PORT24	6		PORT24	GG			
P24-749				6005			30	"2025-11-05 12:59:23"					"Ehandel - Granngården"		PORT24	7		PORT24	GG			
P24-75				500225			30	"2025-11-05 12:59:23"					"Granngården Kristinehamn"		PORT24	1		PORT24	GG			
P24-76				500223			30	"2025-11-05 12:59:23"					"Granngården Ekshärad"		PORT24	1		PORT24	GG			
P24-77				500222			30	"2025-11-05 12:59:23"					"Granngården Arvika"		PORT24	1		PORT24	GG			
P24-78				500221			30	"2025-11-05 12:59:23"					"Granngården Sunne"		PORT24	1		PORT24	GG			
P24-79				500219			30	"2025-11-05 12:59:23"					"Granngården Torsby"		PORT24	1		PORT24	GG			
P24-8				500473			30	"2025-11-05 12:59:23"					"Granngården Ulricehamn"		PORT24	1		PORT24	GG			
P24-80				500218			30	"2025-11-05 12:59:23"					"Granngården Säffle"		PORT24	1		PORT24	GG			
P24-81				500216			30	"2025-11-05 12:59:23"					"Granngården Karlstad"		PORT24	1		PORT24	GG			
P24-82				500211			30	"2025-11-05 12:59:23"					"Granngården Boden"		PORT24	1		PORT24	GG			
P24-83				500210			30	"2025-11-05 12:59:23"					"Granngården Kalix"		PORT24	1		PORT24	GG			
P24-84				500209			30	"2025-11-05 12:59:23"					"Granngården Luleå"		PORT24	1		PORT24	GG			
P24-85				500208			30	"2025-11-05 12:59:23"					"Granngården Piteå"		PORT24	1		PORT24	GG			
P24-86				500204			30	"2025-11-05 12:59:23"					"Granngården Lycksele"		PORT24	1		PORT24	GG			
P24-87				500203			30	"2025-11-05 12:59:23"					"Granngården Vilhelmina"		PORT24	1		PORT24	GG			
P24-88				500202			30	"2025-11-05 12:59:23"					"Granngården Skellefteå"		PORT24	1		PORT24	GG			
P24-89				500201			30	"2025-11-05 12:59:23"					"Granngården Umeå"		PORT24	1		PORT24	GG			
P24-9				500471			30	"2025-11-05 12:59:23"					"Granngården Falköping"		PORT24	1		PORT24	GG			
P24-90				500195			30	"2025-11-05 12:59:23"					"Granngården Löddeköpinge"		PORT24	1		PORT24	GG			
P24-91				500194			30	"2025-11-05 12:59:23"					"Granngården Helsingborg"		PORT24	1		PORT24	GG			
P24-92				500193			30	"2025-11-05 12:59:23"					"Granngården Kristianstad"		PORT24	1		PORT24	GG			
P24-93				500192			30	"2025-11-05 12:59:23"					"Granngården Ystad"		PORT24	1		PORT24	GG			
P24-94				500190			30	"2025-11-05 12:59:23"					"Granngården Ängelholm"		PORT24	1		PORT24	GG			
P24-95				500182			30	"2025-11-05 12:59:23"					"Granngården Sjöbo"		PORT24	1		PORT24	GG			
P24-96				500181			30	"2025-11-05 12:59:23"					"Granngården Malmö"		PORT24	1		PORT24	GG			
P24-97				500178			30	"2025-11-05 12:59:23"					"Granngården Dalby"		PORT24	1		PORT24	GG			
P24-98				500176			30	"2025-11-05 12:59:23"					"Granngården Eslöv"		PORT24	1		PORT24	GG			
P24-99				500166			30	"2025-11-05 12:59:23"					"Granngården Sollefteå"		PORT24	1		PORT24	GG			
P25-1				90002			30	"2026-03-12 12:41:57"					"E-handelskund XL-BYGG"		PORT24	1		PORT25	MG			ANTO87
P25-2				90002			30	"2026-03-12 12:41:57"					"E-handelskund XL-BYGG"		PORT24	2		PORT25	MG			ANTO87
P25-3				90002			30	"2026-03-12 12:41:57"					"E-handelskund XL-BYGG"		PORT24	3		PORT25	MG			ANTO87
P25-4				90002			30	"2025-11-05 12:59:00"					"E-handelskund XL-BYGG"		PORT24	4		PORT25	MG			
P25-5				90002			30	"2026-03-12 12:41:57"					"E-handelskund XL-BYGG"		PORT24	5		PORT25	MG			ANTO87
P25-6							30	"2026-03-12 12:41:15"							PORT24	6		PORT25	MG			
P25-7							30	"2026-03-12 12:41:15"							PORT24	7		PORT25	MG			
PORT02							30	"2024-12-02 15:13:00"							PORT3902	1		PORT3902	GG			
PORT02							30	"2024-12-02 15:13:00"							PORT3902	2		PORT3902	GG			
PORT02							30	"2024-12-02 15:13:00"							PORT3902	3		PORT3902	GG			
PORT02							30	"2024-12-02 15:13:00"							PORT3902	4		PORT3902	GG			
PORT02							30	"2024-12-02 15:13:00"							PORT3902	5		PORT3902	GG			
PORT02							30	"2024-12-02 15:13:00"							PORT3902	6		PORT3902	GG			
PORT02							30	"2024-12-02 15:13:00"							PORT3902	7		PORT3902	GG			
PORT24				6005			30	"2025-11-05 12:47:35"		Y			"Ehandel - Granngården"		PORT24	1		PORT24	GG			
PORT24				6005			30	"2025-11-05 12:47:35"		Y			"Ehandel - Granngården"		PORT24	2		PORT24	GG			
PORT24				6005			30	"2025-11-05 12:47:35"		Y			"Ehandel - Granngården"		PORT24	3		PORT24	GG			
PORT24				6005			30	"2025-11-05 12:47:35"		Y			"Ehandel - Granngården"		PORT24	4		PORT24	GG			
PORT24				6005			30	"2025-11-05 12:47:35"		Y			"Ehandel - Granngården"		PORT24	5		PORT24	GG			
PORT24				6005			30	"2025-11-05 12:47:35"		Y			"Ehandel - Granngården"		PORT24	6		PORT24	GG			
PORT24				6005			30	"2025-11-05 12:47:35"		Y			"Ehandel - Granngården"		PORT24	7		PORT24	GG			
PORT25							30	"2025-02-26 10:49:28"							PORT25GG	1		PORT25	GG			
PORT25							30	"2025-02-26 11:32:18"							PORT25GG	2		PORT25	GG			
PORT25							30	"2025-02-26 11:32:18"							PORT25GG	3		PORT25	GG			
PORT25							30	"2025-02-26 11:32:18"							PORT25GG	4		PORT25	GG			
PORT25							30	"2025-02-26 11:32:18"							PORT25GG	5		PORT25	GG			
PORT25							30	"2025-02-26 11:32:18"							PORT25GG	6		PORT25	GG			
PORT25							30	"2025-02-26 11:32:18"							PORT25GG	7		PORT25	GG			
PORT25A							30	"2025-02-24 07:18:00"							PORT25A	1		PORT25	GG			
PORT25A							30	"2025-02-24 07:18:00"							PORT25A	2		PORT25	GG			
PORT25A							30	"2025-02-24 07:18:00"							PORT25A	3		PORT25	GG			
PORT25A							30	"2025-09-12 10:29:39"							PORT25A	4		PORT25	GG			OSCA45
PORT25A							30	"2025-09-12 10:40:32"							PORT25A	5		PORT25	GG			OSCA45
PORT25A							30	"2025-03-05 16:08:39"							PORT25A	6		PORT25	GG			MUNC85
PORT25A							30	"2025-03-13 06:07:03"							PORT25A	7		PORT25	GG			MUNC85
PORT25B							30	"2025-11-27 08:58:45"							PORT25B	1		PORT25	MG			
PORT25B							30	"2026-02-13 14:25:42"							PORT25B	2		PORT25	MG			
PORT25B							30	"2026-02-13 14:26:26"							PORT25B	3		PORT25	MG			
PORT25B							30	"2026-02-13 14:27:18"							PORT25B	4		PORT25	MG			MUNC85
PORT25B							30	"2026-02-13 15:16:51"							PORT25B	5		PORT25	MG			MUNC85
PORT25B							30	"2025-08-26 06:50:51"							PORT25B	6		PORT25	MG			MUNC85
PORT25B							30	"2025-08-26 06:50:51"							PORT25B	7		PORT25	MG			NICAKE
PORT25MG							30	"2025-11-27 08:58:45"							PORT25MG	1		PORT25MG	MG			MUNC85
PORT25MG							30	"2026-02-13 14:25:42"							PORT25MG	2		PORT25MG	MG			MUNC85
PORT25MG							30	"2026-02-13 14:26:26"							PORT25MG	3		PORT25MG	MG			MUNC85
PORT25MG							30	"2026-02-13 14:27:18"							PORT25MG	4		PORT25MG	MG			MUNC85
PORT25MG							30	"2026-02-13 15:16:51"							PORT25MG	5		PORT25MG	MG			MUNC85
PORT25MG							30	"2025-08-26 06:50:51"							PORT25MG	6		PORT25MG	MG			MUNC85
PORT25MG							30	"2025-08-26 06:50:51"							PORT25MG	7		PORT25MG	MG			MUNC85
PORT26A							30	"2025-02-24 07:18:00"							PORT26A	1		PORT26	GG			
PORT26A							30	"2025-02-24 07:18:00"							PORT26A	2		PORT26	GG			
PORT26A							30	"2025-02-24 07:18:00"							PORT26A	3		PORT26	GG			
PORT26A							30	"2025-02-24 07:18:00"							PORT26A	4		PORT26	GG			
PORT26A							30	"2025-02-24 07:18:00"							PORT26A	5		PORT26	GG			
PORT26A							30	"2025-03-05 15:37:06"							PORT26A	6		PORT26	GG			
PORT26A							30	"2025-02-24 07:18:00"							PORT26A	7		PORT26	GG			
PORT26B							30	"2025-02-24 07:18:00"							PORT26B	1		PORT26	GG			
PORT26B							30	"2025-02-24 07:18:00"							PORT26B	2		PORT26	GG			
PORT26B							30	"2025-02-24 07:18:00"							PORT26B	3		PORT26	GG			
PORT26B							30	"2025-02-24 07:18:00"							PORT26B	4		PORT26	GG			
PORT26B							30	"2025-02-24 07:18:00"							PORT26B	5		PORT26	GG			
PORT26B							30	"2025-02-24 07:18:00"							PORT26B	6		PORT26	GG			
PORT26B							30	"2025-02-24 07:18:00"							PORT26B	7		PORT26	GG			
PORT27A							30	"2025-02-24 07:18:00"							PORT27A	1		PORT27	GG			
PORT27A							30	"2025-02-24 07:18:00"							PORT27A	2		PORT27	GG			
PORT27A							30	"2025-02-24 07:18:00"							PORT27A	3		PORT27	GG			
PORT27A							30	"2025-02-24 07:18:00"							PORT27A	4		PORT27	GG			
PORT27A							30	"2025-02-24 07:18:00"							PORT27A	5		PORT27	GG			
PORT27A							30	"2025-03-05 15:37:06"							PORT27A	6		PORT27	GG			
PORT27A							30	"2025-02-24 07:18:00"							PORT27A	7		PORT27	GG			
PORT27B							30	"2025-02-24 07:18:00"							PORT27B	1		PORT27	GG			
PORT27B							30	"2025-02-24 07:18:00"							PORT27B	2		PORT27	GG			
PORT27B							30	"2025-02-24 07:18:00"							PORT27B	3		PORT27	GG			
PORT27B							30	"2025-02-24 07:18:00"							PORT27B	4		PORT27	GG			
PORT27B							30	"2025-02-24 07:18:00"							PORT27B	5		PORT27	GG			
PORT27B							30	"2025-02-24 07:18:00"							PORT27B	6		PORT27	GG			
PORT27B							30	"2025-02-24 07:18:00"							PORT27B	7		PORT27	GG			
PORT28A							30	"2025-02-24 07:18:00"							PORT28A	1		PORT28	GG			
PORT28A							30	"2025-02-24 07:18:00"							PORT28A	2		PORT28	GG			
PORT28A							30	"2025-02-24 07:18:00"							PORT28A	3		PORT28	GG			
PORT28A							30	"2025-02-24 07:18:00"							PORT28A	4		PORT28	GG			
PORT28A							30	"2025-02-24 07:18:00"							PORT28A	5		PORT28	GG			
PORT28A							30	"2025-03-05 15:37:06"							PORT28A	6		PORT28	GG			
PORT28A							30	"2025-02-24 07:18:00"							PORT28A	7		PORT28	GG			
PORT28B							30	"2025-02-24 07:18:00"							PORT28B	1		PORT28	GG			
PORT28B							30	"2025-02-24 07:18:00"							PORT28B	2		PORT28	GG			
PORT28B							30	"2025-02-24 07:18:00"							PORT28B	3		PORT28	GG			
PORT28B							30	"2025-02-24 07:18:00"							PORT28B	4		PORT28	GG			
PORT28B							30	"2025-02-24 07:18:00"							PORT28B	5		PORT28	GG			
PORT28B							30	"2025-02-24 07:18:00"							PORT28B	6		PORT28	GG			
PORT28B							30	"2025-02-24 07:18:00"							PORT28B	7		PORT28	GG			
PORT29A							30	"2025-02-24 07:18:00"							PORT29A	1		PORT29	GG			
PORT29A							30	"2025-02-24 07:18:00"							PORT29A	2		PORT29	GG			
PORT29A							30	"2025-02-24 07:18:00"							PORT29A	3		PORT29	GG			
PORT29A							30	"2025-02-24 07:18:00"							PORT29A	4		PORT29	GG			
PORT29A							30	"2025-02-24 07:18:00"							PORT29A	5		PORT29	GG			
PORT29A							30	"2025-03-05 15:37:06"							PORT29A	6		PORT29	GG			
PORT29A							30	"2025-02-24 07:18:00"							PORT29A	7		PORT29	GG			
PORT29B							30	"2025-02-24 07:18:00"							PORT29B	1		PORT29	GG			
PORT29B							30	"2025-02-24 07:18:00"							PORT29B	2		PORT29	GG			
PORT29B							30	"2025-02-24 07:18:00"							PORT29B	3		PORT29	GG			
PORT29B							30	"2025-02-24 07:18:00"							PORT29B	4		PORT29	GG			
PORT29B							30	"2025-02-24 07:18:00"							PORT29B	5		PORT29	GG			
PORT29B							30	"2025-02-24 07:18:00"							PORT29B	6		PORT29	GG			
PORT29B							30	"2025-02-24 07:18:00"							PORT29B	7		PORT29	GG			
PORT30A							30	"2025-02-24 07:18:00"							PORT30A	1		PORT30	GG			
PORT30A							30	"2025-02-24 07:18:00"							PORT30A	2		PORT30	GG			
PORT30A							30	"2025-02-24 07:18:00"							PORT30A	3		PORT30	GG			
PORT30A							30	"2025-02-24 07:18:00"							PORT30A	4		PORT30	GG			
PORT30A							30	"2025-02-24 07:18:00"							PORT30A	5		PORT30	GG			
PORT30A							30	"2025-03-05 15:37:06"							PORT30A	6		PORT30	GG			
PORT30A							30	"2025-02-24 07:18:00"							PORT30A	7		PORT30	GG			
PORT30B							30	"2025-02-24 07:18:00"							PORT30B	1		PORT30	GG			
PORT30B							30	"2025-02-24 07:18:00"							PORT30B	2		PORT30	GG			
PORT30B							30	"2025-02-24 07:18:00"							PORT30B	3		PORT30	GG			
PORT30B							30	"2025-02-24 07:18:00"							PORT30B	4		PORT30	GG			
PORT30B							30	"2025-02-24 07:18:00"							PORT30B	5		PORT30	GG			
PORT30B							30	"2025-02-24 07:18:00"							PORT30B	6		PORT30	GG			
PORT30B							30	"2025-02-24 07:18:00"							PORT30B	7		PORT30	GG			
PORT31A							30	"2025-02-24 07:18:00"							PORT31A	1		PORT31	GG			
PORT31A							30	"2025-02-24 07:18:00"							PORT31A	2		PORT31	GG			
PORT31A							30	"2025-02-24 07:18:00"							PORT31A	3		PORT31	GG			
PORT31A							30	"2025-02-24 07:18:00"							PORT31A	4		PORT31	GG			
PORT31A							30	"2025-02-24 07:18:00"							PORT31A	5		PORT31	GG			
PORT31A							30	"2025-03-05 15:37:06"							PORT31A	6		PORT31	GG			
PORT31A							30	"2025-02-24 07:18:00"							PORT31A	7		PORT31	GG			
PORT31B							30	"2025-02-24 07:18:00"							PORT31B	1		PORT31	GG			
PORT31B							30	"2025-02-24 07:18:00"							PORT31B	2		PORT31	GG			
PORT31B							30	"2025-02-24 07:18:00"							PORT31B	3		PORT31	GG			
PORT31B							30	"2025-02-24 07:18:00"							PORT31B	4		PORT31	GG			
PORT31B							30	"2025-02-24 07:18:00"							PORT31B	5		PORT31	GG			
PORT31B							30	"2025-02-24 07:18:00"							PORT31B	6		PORT31	GG			
PORT31B							30	"2025-02-24 07:18:00"							PORT31B	7		PORT31	GG			
PORT32A							30	"2025-02-24 07:18:00"							PORT32A	1		PORT32	GG			
PORT32A							30	"2025-02-24 07:18:00"							PORT32A	2		PORT32	GG			
PORT32A							30	"2025-02-24 07:18:00"							PORT32A	3		PORT32	GG			
PORT32A							30	"2025-02-24 07:18:00"							PORT32A	4		PORT32	GG			
PORT32A							30	"2025-02-24 07:18:00"							PORT32A	5		PORT32	GG			
PORT32A							30	"2025-03-05 15:37:06"							PORT32A	6		PORT32	GG			
PORT32A							30	"2025-02-24 07:18:00"							PORT32A	7		PORT32	GG			
PORT32B							30	"2025-02-24 07:18:00"							PORT32B	1		PORT32	GG			
PORT32B							30	"2025-02-24 07:18:00"							PORT32B	2		PORT32	GG			
PORT32B							30	"2025-02-24 07:18:00"							PORT32B	3		PORT32	GG			
PORT32B							30	"2025-02-24 07:18:00"							PORT32B	4		PORT32	GG			
PORT32B							30	"2025-02-24 07:18:00"							PORT32B	5		PORT32	GG			
PORT32B							30	"2025-02-24 07:18:00"							PORT32B	6		PORT32	GG			
PORT32B							30	"2025-02-24 07:18:00"							PORT32B	7		PORT32	GG			
PORT33A							30	"2025-02-24 07:18:00"							PORT33A	1		PORT33	GG			
PORT33A							30	"2025-02-24 07:18:00"							PORT33A	2		PORT33	GG			
PORT33A							30	"2025-02-24 07:18:00"							PORT33A	3		PORT33	GG			
PORT33A							30	"2025-02-24 07:18:00"							PORT33A	4		PORT33	GG			
PORT33A							30	"2025-02-24 07:18:00"							PORT33A	5		PORT33	GG			
PORT33A							30	"2025-03-05 15:37:06"							PORT33A	6		PORT33	GG			
PORT33A							30	"2025-02-24 07:18:00"							PORT33A	7		PORT33	GG			
PORT33B							30	"2025-02-24 07:18:00"							PORT33B	1		PORT33	GG			
PORT33B							30	"2025-02-24 07:18:00"							PORT33B	2		PORT33	GG			
PORT33B							30	"2025-02-24 07:18:00"							PORT33B	3		PORT33	GG			
PORT33B							30	"2025-02-24 07:18:00"							PORT33B	4		PORT33	GG			
PORT33B							30	"2025-02-24 07:18:00"							PORT33B	5		PORT33	GG			
PORT33B							30	"2025-02-24 07:18:00"							PORT33B	6		PORT33	GG			
PORT33B							30	"2025-02-24 07:18:00"							PORT33B	7		PORT33	GG			
PORT3402							30	"2024-12-02 16:55:00"							PORT3402	2		PORT3402	GG			
PORT34A							30	"2025-02-24 07:18:00"							PORT34A	1		PORT34	GG			
PORT34A							30	"2025-02-24 07:18:00"							PORT34A	2		PORT34	GG			
PORT34A							30	"2025-02-24 07:18:00"							PORT34A	3		PORT34	GG			
PORT34A							30	"2025-02-24 07:18:00"							PORT34A	4		PORT34	GG			
PORT34A							30	"2025-02-24 07:18:00"							PORT34A	5		PORT34	GG			
PORT34A							30	"2025-03-05 15:37:06"							PORT34A	6		PORT34	GG			
PORT34A							30	"2025-02-24 07:18:00"							PORT34A	7		PORT34	GG			
PORT34B							30	"2025-02-24 07:18:00"							PORT34B	1		PORT34	GG			
PORT34B							30	"2025-02-24 07:18:00"							PORT34B	2		PORT34	GG			
PORT34B							30	"2025-02-24 07:18:00"							PORT34B	3		PORT34	GG			
PORT34B							30	"2025-02-24 07:18:00"							PORT34B	4		PORT34	GG			
PORT34B							30	"2025-02-24 07:18:00"							PORT34B	5		PORT34	GG			
PORT34B							30	"2025-02-24 07:18:00"							PORT34B	6		PORT34	GG			
PORT34B							30	"2025-02-24 07:18:00"							PORT34B	7		PORT34	GG			
PORT3502							30	"2024-12-02 16:55:00"							PORT3502	2		PORT3502	GG			
PORT35A							30	"2025-02-24 07:18:00"							PORT35A	1		PORT35	GG			
PORT35A							30	"2025-02-24 07:18:00"							PORT35A	2		PORT35	GG			
PORT35A							30	"2025-02-24 07:18:00"							PORT35A	3		PORT35	GG			
PORT35A							30	"2025-02-24 07:18:00"							PORT35A	4		PORT35	GG			
PORT35A							30	"2025-02-24 07:18:00"							PORT35A	5		PORT35	GG			
PORT35A							30	"2025-03-05 15:37:06"							PORT35A	6		PORT35	GG			
PORT35A							30	"2025-02-24 07:18:00"							PORT35A	7		PORT35	GG			
PORT35B							30	"2025-02-24 07:18:00"							PORT35B	1		PORT35	GG			
PORT35B							30	"2025-02-24 07:18:00"							PORT35B	2		PORT35	GG			
PORT35B							30	"2025-02-24 07:18:00"							PORT35B	3		PORT35	GG			
PORT35B							30	"2025-02-24 07:18:00"							PORT35B	4		PORT35	GG			
PORT35B							30	"2025-02-24 07:18:00"							PORT35B	5		PORT35	GG			
PORT35B							30	"2025-02-24 07:18:00"							PORT35B	6		PORT35	GG			
PORT35B							30	"2025-02-24 07:18:00"							PORT35B	7		PORT35	GG			
PORT3602							30	"2024-12-02 16:55:00"							PORT3602	2		PORT3602	GG			
PORT36A							30	"2025-02-24 07:18:00"							PORT36A	1		PORT36	GG			
PORT36A							30	"2025-02-24 07:18:00"							PORT36A	2		PORT36	GG			
PORT36A							30	"2025-02-24 07:18:00"							PORT36A	3		PORT36	GG			
PORT36A							30	"2025-02-24 07:18:00"							PORT36A	4		PORT36	GG			
PORT36A							30	"2025-02-24 07:18:00"							PORT36A	5		PORT36	GG			
PORT36A							30	"2025-03-05 15:37:06"							PORT36A	6		PORT36	GG			
PORT36A							30	"2025-02-24 07:18:00"							PORT36A	7		PORT36	GG			
PORT36B							30	"2025-02-24 07:18:00"							PORT36B	1		PORT36	GG			
PORT36B							30	"2025-02-24 07:18:00"							PORT36B	2		PORT36	GG			
PORT36B							30	"2025-02-24 07:18:00"							PORT36B	3		PORT36	GG			
PORT36B							30	"2025-02-24 07:18:00"							PORT36B	4		PORT36	GG			
PORT36B							30	"2025-02-24 07:18:00"							PORT36B	5		PORT36	GG			
PORT36B							30	"2025-02-24 07:18:00"							PORT36B	6		PORT36	GG			
PORT36B							30	"2025-02-24 07:18:00"							PORT36B	7		PORT36	GG			
PORT3702							30	"2024-12-02 16:55:00"							PORT3702	2		PORT3702	GG			
PORT37A							30	"2025-02-24 07:18:00"							PORT37A	1		PORT37	GG			
PORT37A							30	"2025-02-24 07:18:00"							PORT37A	2		PORT37	GG			
PORT37A							30	"2025-02-24 07:18:00"							PORT37A	3		PORT37	GG			
PORT37A							30	"2025-10-03 13:22:36"							PORT37A	4		PORT37	GG			OSCA45
PORT37A							30	"2025-10-10 06:49:42"							PORT37A	5		PORT37	GG			OSCA45
PORT37A							30	"2025-03-05 15:37:06"							PORT37A	6		PORT37	GG			
PORT37A							30	"2025-02-24 07:18:00"							PORT37A	7		PORT37	GG			
PORT37B							30	"2025-02-24 07:18:00"							PORT37B	1		PORT37	GG			
PORT37B							30	"2025-02-24 07:18:00"							PORT37B	2		PORT37	GG			
PORT37B							30	"2025-02-24 07:18:00"							PORT37B	3		PORT37	GG			
PORT37B							30	"2025-10-03 13:22:36"							PORT37B	4		PORT37	GG			OSCA45
PORT37B							30	"2025-10-10 06:50:24"							PORT37B	5		PORT37	GG			OSCA45
PORT37B							30	"2025-02-24 07:18:00"							PORT37B	6		PORT37	GG			
PORT37B							30	"2025-02-24 07:18:00"							PORT37B	7		PORT37	GG			
PORT3802							30	"2024-12-02 16:55:00"							PORT3802	2		PORT3802	GG			
PORT38A							30	"2025-02-24 07:18:00"							PORT38A	1		PORT38	GG			
PORT38A							30	"2025-02-24 07:18:00"							PORT38A	2		PORT38	GG			
PORT38A							30	"2025-02-24 07:18:00"							PORT38A	3		PORT38	GG			
PORT38A							30	"2025-02-24 07:18:00"							PORT38A	4		PORT38	GG			
PORT38A							30	"2025-02-24 07:18:00"							PORT38A	5		PORT38	GG			
PORT38A							30	"2025-03-05 15:37:06"							PORT38A	6		PORT38	GG			
PORT38A							30	"2025-02-24 07:18:00"							PORT38A	7		PORT38	GG			
PORT38B							30	"2025-02-24 07:18:00"							PORT38B	1		PORT38	GG			
PORT38B							30	"2025-02-24 07:18:00"							PORT38B	2		PORT38	GG			
PORT38B							30	"2025-02-24 07:18:00"							PORT38B	3		PORT38	GG			
PORT38B							30	"2025-02-24 07:18:00"							PORT38B	4		PORT38	GG			
PORT38B							30	"2025-02-24 07:18:00"							PORT38B	5		PORT38	GG			
PORT38B							30	"2025-02-24 07:18:00"							PORT38B	6		PORT38	GG			
PORT38B							30	"2025-02-24 07:18:00"							PORT38B	7		PORT38	GG			
PORT3902							30	"2024-12-02 15:11:00"							PORT3902	2		PORT3902	GG			
PORT3902							30	"2024-12-02 14:39:00"							PORT3902	3		PORT3902	GG			
PORT39A							30	"2025-02-24 07:18:00"							PORT39A	1		PORT39	GG			
PORT39A							30	"2025-02-24 07:18:00"							PORT39A	2		PORT39	GG			
PORT39A							30	"2025-02-24 07:18:00"							PORT39A	3		PORT39	GG			
PORT39A							30	"2025-02-24 07:18:00"							PORT39A	4		PORT39	GG			
PORT39A							30	"2025-02-24 07:18:00"							PORT39A	5		PORT39	GG			
PORT39A							30	"2025-03-05 15:37:06"							PORT39A	6		PORT39	GG			
PORT39A							30	"2025-02-24 07:18:00"							PORT39A	7		PORT39	GG			
PORT39B							30	"2025-02-24 07:18:00"							PORT39B	1		PORT39	GG			
PORT39B							30	"2025-02-24 07:18:00"							PORT39B	2		PORT39	GG			
PORT39B							30	"2025-02-24 07:18:00"							PORT39B	3		PORT39	GG			
