Artikel	Lager	Bolag	Nollinventering	"Hantera saldo"	Timestamp	Klassificering	Skapad	Plockzon	"Vikt tolerans"	"Zon klass"	"Tillåt uppdrag"	"Ignorera EAN"	"Splitta helpalls gen. med"	"Automatiserat robotplock"	"Ej staplingsbar"	"Alltid farligt gods"	"Helpalls avvikelse %"
700178263	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178264	JKP	MG	Y	Y	"2024-11-15 17:38:03"						Y	False	0	False	N		
700178266	JKP	MG	Y	Y	"2024-11-15 17:36:02"						Y	False	0	False	N		
700178268	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178277	JKP	MG	Y	Y	"2024-11-15 17:41:01"						Y	False	0	False	N		
700178279	JKP	MG	Y	Y	"2024-11-15 17:40:02"						Y	False	0	False	N		
700178280	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700178302	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178303	JKP	MG	Y	Y	"2024-11-15 17:41:03"						Y	False	0	False	N		
700178304	JKP	MG	Y	Y	"2024-11-15 17:34:04"						Y	False	0	False	N		
700178305	JKP	MG	Y	Y	"2024-11-15 17:41:01"						Y	False	0	False	N		
700178307	JKP	MG	Y	Y	"2024-11-15 17:34:03"						Y	False	0	False	N		
700178310	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700178321	JKP	MG	Y	Y	"2024-11-15 17:38:03"						Y	False	0	False	N		
700178329	JKP	MG	Y	Y	"2024-11-15 17:46:01"						Y	False	0	False	N		
700178331	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700178338	JKP	MG	Y	Y	"2024-11-15 17:34:03"						Y	False	0	False	N		
700178339	JKP	MG	Y	Y	"2024-11-15 17:34:03"						Y	False	0	False	N		
700178348	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700178352	JKP	MG	Y	Y	"2024-11-15 17:34:03"						Y	False	0	False	N		
700178356	JKP	MG	Y	Y	"2024-11-15 17:42:01"						Y	False	0	False	N		
700178360	JKP	MG	Y	Y	"2024-11-15 17:35:03"						Y	False	0	False	N		
700178362	JKP	MG	Y	Y	"2024-11-15 17:41:01"						Y	False	0	False	N		
700178364	JKP	MG	Y	Y	"2024-11-15 17:41:03"						Y	False	0	False	N		
700178365	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700178367	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178368	JKP	MG	Y	Y	"2024-11-15 17:34:03"						Y	False	0	False	N		
700178372	JKP	MG	Y	Y	"2024-11-15 17:42:01"						Y	False	0	False	N		
700178373	JKP	MG	Y	Y	"2024-11-15 17:34:04"						Y	False	0	False	N		
700178374	JKP	MG	Y	Y	"2024-11-15 17:35:03"						Y	False	0	False	N		
700178375	JKP	MG	Y	Y	"2024-11-15 17:34:04"						Y	False	0	False	N		
700178376	JKP	MG	Y	Y	"2024-11-15 17:40:02"						Y	False	0	False	N		
700178377	JKP	MG	Y	Y	"2024-11-15 17:44:04"						Y	False	0	False	N		
700178378	JKP	MG	Y	Y	"2024-11-15 17:42:02"						Y	False	0	False	N		
700178379	JKP	MG	Y	Y	"2024-11-15 17:44:03"						Y	False	0	False	N		
700178380	JKP	MG	Y	Y	"2024-11-15 17:46:01"						Y	False	0	False	N		
700178381	JKP	MG	Y	Y	"2024-11-15 17:45:01"						Y	False	0	False	N		
700178382	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178383	JKP	MG	Y	Y	"2024-11-15 17:42:02"						Y	False	0	False	N		
700178384	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178385	JKP	MG	Y	Y	"2024-11-15 17:41:03"						Y	False	0	False	N		
700178386	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178387	JKP	MG	Y	Y	"2024-11-15 17:41:01"						Y	False	0	False	N		
700178388	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178390	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178392	JKP	MG	Y	Y	"2024-11-15 17:44:01"						Y	False	0	False	N		
700178393	JKP	MG	Y	Y	"2024-11-15 17:34:03"						Y	False	0	False	N		
700178395	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700178397	JKP	MG	Y	Y	"2024-11-15 17:35:03"						Y	False	0	False	N		
700178399	JKP	MG	Y	Y	"2024-11-15 17:34:03"						Y	False	0	False	N		
700178400	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700178401	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178402	JKP	MG	Y	Y	"2024-11-15 17:40:02"						Y	False	0	False	N		
700178404	JKP	MG	Y	Y	"2024-11-15 17:42:01"						Y	False	0	False	N		
700178408	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178409	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700178410	JKP	MG	Y	Y	"2024-11-15 17:45:01"						Y	False	0	False	N		
700178411	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178412	JKP	MG	Y	Y	"2024-12-07 07:03:00"						Y	False	0	False	N		
700178413	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178414	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700178417	JKP	MG	Y	Y	"2024-11-15 17:34:03"						Y	False	0	False	N		
700178418	JKP	MG	Y	Y	"2024-11-15 17:44:00"						Y	False	0	False	N		
700178419	JKP	MG	Y	Y	"2024-11-15 17:41:03"						Y	False	0	False	N		
700178421	JKP	MG	Y	Y	"2024-11-15 17:35:02"						Y	False	0	False	N		
700178422	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700178423	JKP	MG	Y	Y	"2024-11-15 17:41:01"						Y	False	0	False	N		
700178426	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178427	JKP	MG	Y	Y	"2024-11-15 17:45:03"						Y	False	0	False	N		
700178431	JKP	MG	Y	Y	"2024-11-15 17:37:00"						Y	False	0	False	N		
700178437	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700178439	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178440	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700178441	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178472	JKP	MG	Y	Y	"2024-11-15 17:44:02"						Y	False	0	False	N		
700178473	JKP	MG	Y	Y	"2024-11-15 17:35:00"						Y	False	0	False	N		
700178479	JKP	MG	Y	Y	"2024-11-15 17:45:03"						Y	False	0	False	N		
700178483	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700178524	JKP	MG	Y	Y	"2024-11-15 17:35:02"						Y	False	0	False	N		
700178525	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700178526	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700178530	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700178531	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178532	JKP	MG	Y	Y	"2024-11-15 17:36:01"						Y	False	0	False	N		
700178535	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700178545	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178546	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178553	JKP	MG	Y	Y	"2024-11-15 17:45:01"						Y	False	0	False	N		
700178615	JKP	MG	Y	Y	"2024-11-15 17:35:03"						Y	False	0	False	N		
700178616	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700178617	JKP	MG	Y	Y	"2024-11-15 17:41:01"						Y	False	0	False	N		
700178619	JKP	MG	Y	Y	"2024-11-15 17:38:03"						Y	False	0	False	N		
700178620	JKP	MG	Y	Y	"2024-11-15 17:40:02"						Y	False	0	False	N		
700178621	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178624	JKP	MG	Y	Y	"2024-11-15 17:41:01"						Y	False	0	False	N		
700178626	JKP	MG	Y	Y	"2024-11-15 17:45:03"						Y	False	0	False	N		
700178629	JKP	MG	Y	Y	"2024-11-15 17:36:02"						Y	False	0	False	N		
700178630	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178631	JKP	MG	Y	Y	"2024-11-15 17:35:03"						Y	False	0	False	N		
700178638	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178639	JKP	MG	Y	Y	"2024-11-15 17:42:01"						Y	False	0	False	N		
700178641	JKP	MG	Y	Y	"2024-11-15 17:35:02"						Y	False	0	False	N		
700178643	JKP	MG	Y	Y	"2024-11-15 17:42:01"						Y	False	0	False	N		
700178652	JKP	MG	Y	Y	"2024-11-15 17:40:02"						Y	False	0	False	N		
700178656	JKP	MG	Y	Y	"2024-11-15 17:35:00"						Y	False	0	False	N		
700178657	JKP	MG	Y	Y	"2024-11-15 17:40:02"						Y	False	0	False	N		
700178660	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178661	JKP	MG	Y	Y	"2024-11-15 17:37:00"						Y	False	0	False	N		
700178662	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178663	JKP	MG	Y	Y	"2024-11-15 17:42:02"						Y	False	0	False	N		
700178665	JKP	MG	Y	Y	"2024-11-15 17:45:01"						Y	False	0	False	N		
700178666	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700178668	JKP	MG	Y	Y	"2024-11-15 17:35:02"						Y	False	0	False	N		
700178673	JKP	MG	Y	Y	"2024-11-15 17:34:03"						Y	False	0	False	N		
700178676	JKP	MG	Y	Y	"2024-11-15 17:41:01"						Y	False	0	False	N		
700178677	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700178678	JKP	MG	Y	Y	"2024-11-15 17:41:03"						Y	False	0	False	N		
700178690	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700178691	JKP	MG	Y	Y	"2024-11-15 17:35:02"						Y	False	0	False	N		
700178696	JKP	MG	Y	Y	"2024-11-15 17:35:02"						Y	False	0	False	N		
700178697	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700178701	JKP	MG	Y	Y	"2024-11-15 17:42:01"						Y	False	0	False	N		
700178705	JKP	MG	Y	Y	"2024-11-15 17:34:04"						Y	False	0	False	N		
700178706	JKP	MG	Y	Y	"2024-11-15 17:42:02"						Y	False	0	False	N		
700178708	JKP	MG	Y	Y	"2024-11-15 17:44:04"						Y	False	0	False	N		
700178710	JKP	MG	Y	Y	"2024-11-15 17:43:01"						Y	False	0	False	N		
700178713	JKP	MG	Y	Y	"2024-11-15 17:40:02"						Y	False	0	False	N		
700178722	JKP	MG	Y	Y	"2024-11-15 17:35:02"						Y	False	0	False	N		
700178723	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700178785	JKP	MG	Y	Y	"2024-11-15 17:43:01"						Y	False	0	False	N		
700178792	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700178794	JKP	MG	Y	Y	"2024-11-15 17:36:01"						Y	False	0	False	N		
700178798	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700178823	JKP	MG	Y	Y	"2024-11-15 17:41:02"						Y	False	0	False	N		
700178824	JKP	MG	Y	Y	"2024-11-15 17:42:01"						Y	False	0	False	N		
700178825	JKP	MG	Y	Y	"2024-11-15 17:42:01"						Y	False	0	False	N		
700178832	JKP	MG	Y	Y	"2024-11-15 17:40:02"						Y	False	0	False	N		
700178834	JKP	MG	Y	Y	"2024-11-15 17:45:01"						Y	False	0	False	N		
700178835	JKP	MG	Y	Y	"2024-11-15 17:37:00"						Y	False	0	False	N		
700178837	JKP	MG	Y	Y	"2024-11-15 17:45:03"						Y	False	0	False	N		
700178838	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700178839	JKP	MG	Y	Y	"2024-11-15 17:38:00"						Y	False	0	False	N		
700178855	JKP	MG	Y	Y	"2024-11-15 17:42:02"						Y	False	0	False	N		
700178858	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700178859	JKP	MG	Y	Y	"2024-11-15 17:41:02"						Y	False	0	False	N		
700178869	JKP	MG	Y	Y	"2024-11-15 17:40:02"						Y	False	0	False	N		
700178870	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700178872	JKP	MG	Y	Y	"2024-11-15 17:38:01"						Y	False	0	False	N		
700178873	JKP	MG	Y	Y	"2024-11-15 17:40:02"						Y	False	0	False	N		
700178874	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700178875	JKP	MG	Y	Y	"2024-11-15 17:40:02"						Y	False	0	False	N		
700178876	JKP	MG	Y	Y	"2024-11-15 17:40:03"						Y	False	0	False	N		
700178877	JKP	MG	Y	Y	"2024-11-15 17:42:00"						Y	False	0	False	N		
700178878	JKP	MG	Y	Y	"2024-11-15 17:36:02"						Y	False	0	False	N		
700178879	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700178880	JKP	MG	Y	Y	"2024-11-15 17:41:02"						Y	False	0	False	N		
700178881	JKP	MG	Y	Y	"2024-11-15 17:45:03"						Y	False	0	False	N		
700178882	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700178883	JKP	MG	Y	Y	"2024-11-15 17:40:02"						Y	False	0	False	N		
700178884	JKP	MG	Y	Y	"2024-11-15 17:38:03"						Y	False	0	False	N		
700178885	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700178886	JKP	MG	Y	Y	"2024-11-15 17:43:01"						Y	False	0	False	N		
700178887	JKP	MG	Y	Y	"2024-11-15 17:46:01"						Y	False	0	False	N		
700179022	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700179023	JKP	MG	Y	Y	"2024-11-15 17:38:01"						Y	False	0	False	N		
700179024	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179026	JKP	MG	Y	Y	"2024-11-15 17:46:01"						Y	False	0	False	N		
700179027	JKP	MG	Y	Y	"2024-11-15 17:41:01"						Y	False	0	False	N		
700179032	JKP	MG	Y	Y	"2024-11-15 17:41:03"						Y	False	0	False	N		
700179033	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700179034	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179035	JKP	MG	Y	Y	"2024-11-15 17:38:01"						Y	False	0	False	N		
700179036	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179037	JKP	MG	Y	Y	"2024-11-15 17:45:03"						Y	False	0	False	N		
700179038	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700179039	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179040	JKP	MG	Y	Y	"2024-11-15 17:44:04"						Y	False	0	False	N		
700179041	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700179042	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700179043	JKP	MG	Y	Y	"2024-11-15 17:40:03"						Y	False	0	False	N		
700179044	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179045	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700179046	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179047	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179048	JKP	MG	Y	Y	"2024-11-15 17:36:01"						Y	False	0	False	N		
700179049	JKP	MG	Y	Y	"2024-11-15 17:40:02"						Y	False	0	False	N		
700179050	JKP	MG	Y	Y	"2024-11-15 17:43:01"						Y	False	0	False	N		
700179051	JKP	MG	Y	Y	"2024-11-15 17:40:03"						Y	False	0	False	N		
700179052	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179053	JKP	MG	Y	Y	"2024-11-15 17:36:01"						Y	False	0	False	N		
700179054	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700179056	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179057	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179058	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700179059	JKP	MG	Y	Y	"2024-11-15 17:36:02"						Y	False	0	False	N		
700179060	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179061	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700179062	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179063	JKP	MG	Y	Y	"2024-11-15 17:40:03"						Y	False	0	False	N		
700179064	JKP	MG	Y	Y	"2024-11-15 17:41:02"						Y	False	0	False	N		
700179065	JKP	MG	Y	Y	"2024-11-15 17:43:01"						Y	False	0	False	N		
700179066	JKP	MG	Y	Y	"2024-11-15 17:46:01"						Y	False	0	False	N		
700179067	JKP	MG	Y	Y	"2024-11-15 17:45:01"						Y	False	0	False	N		
700179068	JKP	MG	Y	Y	"2024-11-15 17:41:02"						Y	False	0	False	N		
700179069	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700179070	JKP	MG	Y	Y	"2024-11-15 17:44:02"						Y	False	0	False	N		
700179071	JKP	MG	Y	Y	"2024-11-15 17:45:01"						Y	False	0	False	N		
700179072	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179073	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179074	JKP	MG	Y	Y	"2024-11-15 17:42:00"						Y	False	0	False	N		
700179075	JKP	MG	Y	Y	"2024-11-15 17:45:01"						Y	False	0	False	N		
700179076	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700179077	JKP	MG	Y	Y	"2024-11-15 17:45:03"						Y	False	0	False	N		
700179078	JKP	MG	Y	Y	"2024-11-15 17:36:01"						Y	False	0	False	N		
700179079	JKP	MG	Y	Y	"2024-11-15 17:35:00"						Y	False	0	False	N		
700179080	JKP	MG	Y	Y	"2024-11-15 17:45:03"						Y	False	0	False	N		
700179081	JKP	MG	Y	Y	"2024-11-15 17:35:02"						Y	False	0	False	N		
700179082	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179083	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700179084	JKP	MG	Y	Y	"2024-11-15 17:46:01"						Y	False	0	False	N		
700179085	JKP	MG	Y	Y	"2024-11-15 17:35:02"						Y	False	0	False	N		
700179086	JKP	MG	Y	Y	"2024-11-15 17:43:01"						Y	False	0	False	N		
700179087	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179088	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179089	JKP	MG	Y	Y	"2024-11-15 17:36:01"						Y	False	0	False	N		
700179090	JKP	MG	Y	Y	"2024-11-15 17:38:01"						Y	False	0	False	N		
700179091	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700179092	JKP	MG	Y	Y	"2024-11-15 17:38:01"						Y	False	0	False	N		
700179093	JKP	MG	Y	Y	"2024-11-15 17:44:04"						Y	False	0	False	N		
700179094	JKP	MG	Y	Y	"2024-11-15 17:36:01"						Y	False	0	False	N		
700179096	JKP	MG	Y	Y	"2024-11-15 17:44:04"						Y	False	0	False	N		
700179097	JKP	MG	Y	Y	"2024-11-15 17:44:04"						Y	False	0	False	N		
700179098	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700179099	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700179100	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179101	JKP	MG	Y	Y	"2024-11-15 17:43:01"						Y	False	0	False	N		
700179102	JKP	MG	Y	Y	"2024-11-15 17:43:01"						Y	False	0	False	N		
700179103	JKP	MG	Y	Y	"2024-11-15 17:44:04"						Y	False	0	False	N		
700179104	JKP	MG	Y	Y	"2024-11-15 17:45:01"						Y	False	0	False	N		
700179105	JKP	MG	Y	Y	"2024-11-15 17:36:02"						Y	False	0	False	N		
700179106	JKP	MG	Y	Y	"2024-11-15 17:37:00"						Y	False	0	False	N		
700179107	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179108	JKP	MG	Y	Y	"2024-11-15 17:46:01"						Y	False	0	False	N		
700179109	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700179110	JKP	MG	Y	Y	"2024-11-15 17:44:04"						Y	False	0	False	N		
700179111	JKP	MG	Y	Y	"2024-11-15 17:44:04"						Y	False	0	False	N		
700179112	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179113	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179114	JKP	MG	Y	Y	"2024-11-15 17:35:02"						Y	False	0	False	N		
700179115	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700179116	JKP	MG	Y	Y	"2024-11-15 17:45:01"						Y	False	0	False	N		
700179117	JKP	MG	Y	Y	"2024-11-15 17:46:01"						Y	False	0	False	N		
700179118	JKP	MG	Y	Y	"2024-11-15 17:45:01"						Y	False	0	False	N		
700179119	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700179120	JKP	MG	Y	Y	"2024-11-15 17:36:02"						Y	False	0	False	N		
700179121	JKP	MG	Y	Y	"2024-11-15 17:39:01"						Y	False	0	False	N		
700179122	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179123	JKP	MG	Y	Y	"2024-11-15 17:35:02"						Y	False	0	False	N		
700179124	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179125	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700179126	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179127	JKP	MG	Y	Y	"2024-11-15 17:45:01"						Y	False	0	False	N		
700179128	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700179129	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700179130	JKP	MG	Y	Y	"2024-11-15 17:45:01"						Y	False	0	False	N		
700179131	JKP	MG	Y	Y	"2024-11-15 17:44:05"						Y	False	0	False	N		
700179132	JKP	MG	Y	Y	"2024-11-15 17:46:01"						Y	False	0	False	N		
700179133	JKP	MG	Y	Y	"2024-11-15 17:44:04"						Y	False	0	False	N		
700179134	JKP	MG	Y	Y	"2024-11-15 17:38:01"						Y	False	0	False	N		
700179135	JKP	MG	Y	Y	"2024-11-15 17:35:01"						Y	False	0	False	N		
700179136	JKP	MG	Y	Y	"2024-11-15 17:44:04"						Y	False	0	False	N		
700179137	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179138	JKP	MG	Y	Y	"2024-11-15 17:44:04"						Y	False	0	False	N		
700179139	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700179140	JKP	MG	Y	Y	"2024-11-15 17:45:03"						Y	False	0	False	N		
700179141	JKP	MG	Y	Y	"2024-11-15 17:36:02"						Y	False	0	False	N		
700179142	JKP	MG	Y	Y	"2024-11-15 17:46:01"						Y	False	0	False	N		
700179143	JKP	MG	Y	Y	"2024-11-15 17:36:02"						Y	False	0	False	N		
700179144	JKP	MG	Y	Y	"2024-11-15 17:44:04"						Y	False	0	False	N		
700179145	JKP	MG	Y	Y	"2024-11-15 17:39:02"						Y	False	0	False	N		
700179146	JKP	MG	Y	Y	"2024-11-15 17:45:03"						Y	False	0	False	N		
700179147	JKP	MG	Y	Y	"2024-11-15 17:35:02"						Y	False	0	False	N		
700179148	JKP	MG	Y	Y	"2024-11-15 17:45:02"						Y	False	0	False	N		
700179149	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700179150	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179151	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700179152	JKP	MG	Y	Y	"2024-11-15 17:43:01"						Y	False	0	False	N		
700179153	JKP	MG	Y	Y	"2024-11-15 17:44:05"						Y	False	0	False	N		
700179154	JKP	MG	Y	Y	"2024-11-15 17:46:02"						Y	False	0	False	N		
700179155	JKP	MG	Y	Y	"2024-11-15 17:44:05"						Y	False	0	False	N		
700179156	JKP	MG	Y	Y	"2024-11-15 17:44:00"						Y	False	0	False	N		
700179157	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179158	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179159	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179160	JKP	MG	Y	Y	"2024-11-15 17:44:05"						Y	False	0	False	N		
700179161	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700179162	JKP	MG	Y	Y	"2024-11-15 17:36:01"						Y	False	0	False	N		
700179163	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179164	JKP	MG	Y	Y	"2024-11-15 17:35:02"						Y	False	0	False	N		
700179165	JKP	MG	Y	Y	"2024-11-15 17:45:03"						Y	False	0	False	N		
700179166	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179167	JKP	MG	Y	Y	"2024-11-15 17:44:05"						Y	False	0	False	N		
700179168	JKP	MG	Y	Y	"2024-11-15 17:43:02"						Y	False	0	False	N		
700179169	JKP	MG	Y	Y	"2024-11-15 17:45:01"						Y	False	0	False	N		
700179170	JKP	MG	Y	Y	"2024-11-15 17:37:00"						Y	False	0	False	N		
700179171	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179172	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179173	JKP	MG	Y	Y	"2024-11-15 17:45:01"						Y	False	0	False	N		
700179174	JKP	MG	Y	Y	"2024-11-15 17:43:01"						Y	False	0	False	N		
700179175	JKP	MG	Y	Y	"2024-11-15 17:36:02"						Y	False	0	False	N		
700179176	JKP	MG	Y	Y	"2024-11-15 17:43:01"						Y	False	0	False	N		
700179177	JKP	MG	Y	Y	"2024-11-15 17:37:01"						Y	False	0	False	N		
700179178	JKP	MG	Y	Y	"2024-11-15 17:36:03"						Y	False	0	False	N		
700179179	JKP	MG	Y	Y	"2024-11-15 17:35:02"						Y	False	0	False	N		
